wavelength,n,k
7.05196,3.42087966,2.03659E-05
7.06822,3.420866104,1.98017E-05
7.08451,3.420852213,1.9438E-05
7.10084,3.420838484,1.92564E-05
7.11721,3.420824952,1.92204E-05
7.13362,3.420811512,1.92863E-05
7.15006,3.420798222,1.94144E-05
7.16655,3.420785025,1.9575E-05
7.18307,3.42077185,1.97495E-05
7.19963,3.42075906,1.9926E-05
7.21622,3.420745921,2.00946E-05
7.23286,3.420733614,2.02447E-05
7.24953,3.420720642,2.03632E-05
7.26624,3.420708096,2.04343E-05
7.28299,3.420695631,2.04417E-05
7.29978,3.420683198,2.03709E-05
7.31661,3.42067069,2.02143E-05
7.33348,3.420658456,1.99767E-05
7.35038,3.420645879,1.96799E-05
7.36733,3.420633182,1.93613E-05
7.38431,3.420620501,1.90689E-05
7.40133,3.42060754,1.88516E-05
7.41839,3.420594764,1.87519E-05
7.43549,3.420582082,1.8803E-05
7.45264,3.420569025,1.90277E-05
7.46982,3.420556262,1.94384E-05
7.48704,3.420543855,2.00355E-05
7.50429,3.420530931,2.08054E-05
7.52159,3.42051876,2.17194E-05
7.53893,3.420506777,2.27355E-05
7.55631,3.420494888,2.38045E-05
7.57373,3.4204832,2.48773E-05
7.59119,3.420471891,2.591E-05
7.60869,3.420460658,2.68662E-05
7.62623,3.420449863,2.77158E-05
7.64381,3.420438912,2.84325E-05
7.66143,3.420428361,2.89912E-05
7.67909,3.42041794,2.93687E-05
7.69679,3.420407607,2.95458E-05
7.71454,3.42039728,2.95116E-05
7.73232,3.420386833,2.92681E-05
7.75015,3.420376803,2.88333E-05
7.76801,3.420366138,2.82401E-05
7.78592,3.420355776,2.75311E-05
7.80387,3.420344798,2.67506E-05
7.82186,3.420334009,2.5937E-05
7.83989,3.420323273,2.51188E-05
7.85796,3.420312052,2.43143E-05
7.87608,3.42030095,2.35343E-05
7.89423,3.420289953,2.27849E-05
7.91243,3.420278766,2.20707E-05
7.93067,3.420267599,2.13965E-05
7.94895,3.420256441,2.07689E-05
7.96728,3.420245067,2.01961E-05
7.98564,3.420233592,1.96864E-05
8.00405,3.420222287,1.92452E-05
8.0225,3.420210961,1.88713E-05
8.041,3.42019946,1.85567E-05
8.05953,3.420188099,1.82914E-05
8.07811,3.42017689,1.80711E-05
8.09673,3.420165351,1.79039E-05
8.1154,3.420153741,1.7808E-05
8.13411,3.42014218,1.78053E-05
8.15286,3.420130921,1.7915E-05
8.17165,3.420119196,1.81529E-05
8.19049,3.420107758,1.85348E-05
8.20937,3.42009614,1.90779E-05
8.2283,3.420084745,1.97964E-05
8.24726,3.420073459,2.06938E-05
8.26628,3.42006208,2.17594E-05
8.28533,3.420050932,2.29732E-05
8.30443,3.420039944,2.43143E-05
8.32357,3.420029159,2.57661E-05
8.34276,3.420018449,2.73122E-05
8.36199,3.420007874,2.89292E-05
8.38127,3.419997731,3.05835E-05
8.40059,3.419987593,3.22379E-05
8.41996,3.419977498,3.38605E-05
8.43937,3.419968113,3.54324E-05
8.45882,3.419958176,3.69473E-05
8.47832,3.419948647,3.84079E-05
8.49787,3.419939225,3.98204E-05
8.51746,3.419930006,4.11915E-05
8.53709,3.419920574,4.25271E-05
8.55677,3.419911436,4.38338E-05
8.5765,3.419902057,4.51205E-05
8.59627,3.419892944,4.64028E-05
8.61608,3.41988367,4.77073E-05
8.63595,3.419874534,4.90747E-05
8.65585,3.419865499,5.05581E-05
8.67581,3.419856179,5.22134E-05
8.69581,3.419847135,5.40818E-05
8.71585,3.419838228,5.61689E-05
8.73594,3.419829732,5.843E-05
8.75608,3.41982165,6.07713E-05
8.77627,3.419814155,6.30672E-05
8.7965,3.419806815,6.51896E-05
8.81678,3.419799757,6.70363E-05
8.8371,3.419793308,6.85489E-05
8.85747,3.419786769,6.97155E-05
8.87789,3.419780432,7.05613E-05
8.89836,3.419773768,7.1132E-05
8.91887,3.419767407,7.14772E-05
8.93943,3.419760738,7.16371E-05
8.96004,3.419754429,7.16336E-05
8.98069,3.419747803,7.1468E-05
9.0014,3.419741479,7.11241E-05
9.02215,3.419734959,7.05772E-05
9.04294,3.419728346,6.98073E-05
9.06379,3.419721872,6.88107E-05
9.08469,3.419715022,6.76059E-05
9.10563,3.419707979,6.62308E-05
9.12662,3.419700863,6.47304E-05
9.14766,3.41969369,6.31428E-05
9.16874,3.419686315,6.14907E-05
9.18988,3.41967862,5.978E-05
9.21107,3.419670976,5.80089E-05
9.2323,3.419662965,5.61794E-05
9.25358,3.419654732,5.43059E-05
9.27491,3.419646668,5.2418E-05
9.29629,3.419638229,5.0556E-05
9.31772,3.419629102,4.87624E-05
9.3392,3.419620322,4.70745E-05
9.36073,3.419611267,4.55189E-05
9.38231,3.419601756,4.41103E-05
9.40394,3.419592479,4.28538E-05
9.42562,3.419583142,4.17473E-05
9.44735,3.419573612,4.07858E-05
9.46913,3.419563728,3.99626E-05
9.49095,3.419554185,3.92705E-05
9.51283,3.419544585,3.87029E-05
9.53476,3.419534638,3.82542E-05
9.55674,3.419524809,3.7925E-05
9.57877,3.419514994,3.77277E-05
9.60085,3.419505007,3.76912E-05
9.62299,3.41949478,3.78578E-05
9.64517,3.419484694,3.82698E-05
9.6674,3.419474308,3.89541E-05
9.68969,3.419464388,3.99132E-05
9.71203,3.419454278,4.11284E-05
9.73442,3.419444337,4.25699E-05
9.75686,3.419434587,4.42061E-05
9.77935,3.419424809,4.60096E-05
9.80189,3.419415079,4.79606E-05
9.82449,3.419405553,5.00512E-05
9.84713,3.419396346,5.22881E-05
9.86983,3.419386941,5.46886E-05
9.89259,3.41937785,5.72672E-05
9.91539,3.419369053,6.00168E-05
9.93825,3.419360132,6.28991E-05
9.96116,3.419351716,6.58605E-05
9.98412,3.41934303,6.88747E-05
10.0071,3.419334765,7.1981E-05
10.0302,3.419326286,7.52798E-05
10.0533,3.419318287,7.88751E-05
10.0765,3.419310211,8.28054E-05
10.0997,3.419302646,8.70136E-05
10.123,3.419295751,9.13737E-05
10.1464,3.419289052,9.57445E-05
10.1697,3.41928316,0.000100011
10.1932,3.419277372,0.000104095
10.2167,3.41927219,0.000107948
10.2402,3.419267306,0.000111528
10.2638,3.419262932,0.000114795
10.2875,3.419258295,0.000117701
10.3112,3.419254373,0.000120203
10.335,3.419250439,0.000122273
10.3588,3.419246268,0.000123914
10.3827,3.41924212,0.000125159
10.4066,3.419237822,0.000126052
10.4306,3.41923339,0.000126621
10.4547,3.419228776,0.000126858
10.4788,3.41922381,0.000126758
10.5029,3.419218478,0.000126379
10.5271,3.419212572,0.000125886
10.5514,3.419205898,0.000125498
10.5757,3.419198872,0.000125403
10.6001,3.419191266,0.00012571
10.6245,3.419183442,0.000126498
10.649,3.419175325,0.000127861
10.6736,3.41916748,0.000129879
10.6982,3.419159353,0.000132516
10.7228,3.419152041,0.000135579
10.7476,3.41914489,0.00013882
10.7723,3.419138208,0.0001421
10.7972,3.419131281,0.000145486
10.8221,3.419124503,0.000149192
10.847,3.419117842,0.000153441
10.872,3.419111299,0.000158329
10.8971,3.419105445,0.000163784
10.9222,3.419100438,0.0001696
10.9474,3.41909631,0.000175515
10.9726,3.41909326,0.000181272
10.9979,3.419090818,0.000186665
11.0233,3.419089107,0.000191555
11.0487,3.419087901,0.000195867
11.0741,3.419087029,0.000199588
11.0997,3.419086153,0.000202747
11.1253,3.419085783,0.0002054
11.1509,3.419085005,0.000207612
11.1766,3.419084534,0.000209436
11.2024,3.419083965,0.000210901
11.2282,3.419083429,0.000212008
11.2541,3.419082936,0.000212731
11.28,3.419082624,0.000213038
11.306,3.419082159,0.000212912
11.3321,3.419081557,0.00021238
11.3582,3.419080583,0.00021152
11.3844,3.419079422,0.000210449
11.4106,3.419078247,0.000209274
11.4369,3.419076792,0.000208023
11.4633,3.419075758,0.0002066
11.4897,3.419074811,0.000204782
11.5162,3.419073925,0.000202298
11.5428,3.419073133,0.000198938
11.5694,3.419071583,0.000194659
11.596,3.419069302,0.000189628
11.6228,3.41906569,0.000184178
11.6496,3.419061234,0.00017871
11.6764,3.419055709,0.000173576
11.7033,3.419049002,0.000168996
11.7303,3.419042138,0.000165025
11.7574,3.419034977,0.000161575
11.7845,3.419027454,0.000158462
11.8116,3.419019682,0.000155498
11.8389,3.419011613,0.000152584
11.8662,3.419002466,0.00014981
11.8935,3.418992283,0.000147521
11.9209,3.41898114,0.000146298
11.9484,3.418968872,0.000146814
11.9759,3.418956658,0.000149602
12.0036,3.418944984,0.000154817
12.0312,3.418935123,0.000162106
12.059,3.418927488,0.000170694
12.0868,3.418922567,0.000179619
12.1146,3.418919789,0.000188007
12.1425,3.418919142,0.000195233
12.1705,3.418919956,0.000200919
12.1986,3.418921721,0.000204842
12.2267,3.41892387,0.000206854
12.2549,3.418926044,0.000206891
12.2832,3.418927991,0.000205035
12.3115,3.418928346,0.000201557
12.3398,3.418927127,0.000196891
12.3683,3.418924134,0.000191531
12.3968,3.418919403,0.000185916
12.4254,3.418912612,0.00018039
12.454,3.418903402,0.00017543
12.4827,3.418891325,0.000172491
12.5115,3.418877457,0.000174174
12.5404,3.418866001,0.000181015
12.5693,3.41885938,0.000189462
12.5982,3.418856096,0.000196125
12.6273,3.418853836,0.000200603
12.6564,3.41885157,0.000203724
12.6856,3.418849298,0.000206089
12.7148,3.418846584,0.000207993
12.7441,3.418843407,0.000209621
12.7735,3.418840097,0.000211119
12.8029,3.41883651,0.000212607
12.8325,3.418832853,0.000214171
12.862,3.418828991,0.000215865
12.8917,3.4188251,0.000217712
12.9214,3.418821062,0.000219718
12.9512,3.418817328,0.000221877
12.9811,3.418813597,0.00022417
13.011,3.418809784,0.000226581
13.041,3.418806276,0.0002291
13.071,3.418802579,0.000231735
13.1012,3.418798925,0.000234512
13.1314,3.418795497,0.000237479
13.1616,3.418791632,0.000240696
13.192,3.418788136,0.000244237
13.2224,3.418784872,0.000248179
13.2529,3.41878145,0.000252607
13.2834,3.418778442,0.000257615
13.314,3.41877561,0.000263307
13.3447,3.418773441,0.000269803
13.3755,3.418771968,0.000277228
13.4063,3.418771845,0.000285709
13.4372,3.418773507,0.000295358
13.4682,3.418777876,0.000306076
13.4993,3.41878701,0.000316717
13.5304,3.418801454,0.000324001
13.5616,3.418818435,0.00032434
13.5928,3.418832615,0.000318313
13.6242,3.418842733,0.000309898
13.6556,3.418850169,0.000301457
13.6871,3.418856062,0.000292989
13.7186,3.418861554,0.000284068
13.7502,3.418866043,0.000274532
13.7819,3.41886985,0.000264357
13.8137,3.4188729,0.000253537
13.8455,3.41887505,0.000242021
13.8775,3.418876425,0.000229655
13.9094,3.418877067,0.000216177
13.9415,3.418876259,0.00020128
13.9737,3.418873493,0.000184784
14,3.418867977,0.000166991
