wavelength,n,k
0.741037,2.077415112,8.31E-43
0.743173,2.077255732,6.11E-43
0.745315,2.077097219,4.49E-43
0.747463,2.076939567,3.31E-43
0.749618,2.076782769,2.43E-43
0.751778,2.076626818,1.79E-43
0.753945,2.076471709,1.32E-43
0.756119,2.076317435,9.72E-44
0.758298,2.07616399,7.16E-44
0.760484,2.076011367,5.28E-44
0.762676,2.07585956,3.90E-44
0.764874,2.075708563,2.88E-44
0.767079,2.075558371,2.12E-44
0.76929,2.075408976,1.57E-44
0.771507,2.075260373,1.16E-44
0.773731,2.075112556,8.56E-45
0.775961,2.074965519,6.33E-45
0.778198,2.074819256,4.68E-45
0.780441,2.074673761,3.47E-45
0.78269,2.074529029,2.57E-45
0.784946,2.074385052,1.90E-45
0.787209,2.074241827,1.41E-45
0.789478,2.074099346,1.04E-45
0.791753,2.073957605,7.74E-46
0.794035,2.073816597,5.74E-46
0.796324,2.073676318,4.26E-46
0.798619,2.073536761,3.16E-46
0.800921,2.07339792,2.35E-46
0.80323,2.073259791,1.75E-46
0.805545,2.073122369,1.30E-46
0.807867,2.072985646,9.65E-47
0.810196,2.072849618,7.18E-47
0.812531,2.072714281,5.34E-47
0.814873,2.072579627,3.98E-47
0.817222,2.072445653,2.96E-47
0.819577,2.072312352,2.21E-47
0.82194,2.07217972,1.65E-47
0.824309,2.072047751,1.23E-47
0.826685,2.07191644,9.16E-48
0.829067,2.071785783,6.84E-48
0.831457,2.071655773,5.11E-48
0.833854,2.071526406,3.82E-48
0.836257,2.071397677,2.85E-48
0.838668,2.07126958,2.13E-48
0.841085,2.071142111,1.60E-48
0.843509,2.071015265,1.19E-48
0.845941,2.070889037,8.94E-49
0.848379,2.070763422,6.70E-49
0.850824,2.070638414,5.02E-49
0.853277,2.07051401,3.76E-49
0.855736,2.070390205,2.82E-49
0.858203,2.070266993,2.12E-49
0.860676,2.07014437,1.59E-49
0.863157,2.070022331,1.19E-49
0.865645,2.069900872,8.97E-50
0.86814,2.069779987,6.74E-50
0.870643,2.069659672,5.07E-50
0.873152,2.069539923,3.82E-50
0.875669,2.069420735,2.87E-50
0.878193,2.069302103,2.16E-50
0.880724,2.069184023,1.63E-50
0.883263,2.06906649,1.23E-50
0.885809,2.0689495,9.26E-51
0.888362,2.068833048,6.99E-51
0.890922,2.068717131,5.27E-51
0.89349,2.068601742,3.98E-51
0.896066,2.068486879,3.01E-51
0.898649,2.068372536,2.27E-51
0.901239,2.06825871,1.72E-51
0.903836,2.068145396,1.30E-51
0.906442,2.068032589,9.84E-52
0.909054,2.067920286,7.45E-52
0.911675,2.067808482,5.64E-52
0.914302,2.067697173,4.28E-52
0.916938,2.067586355,3.24E-52
0.919581,2.067476024,2.46E-52
0.922231,2.067366174,1.87E-52
0.92489,2.067256804,1.42E-52
0.927555,2.067147907,1.08E-52
0.930229,2.06703948,8.18E-53
0.93291,2.06693152,6.22E-53
0.935599,2.066824021,4.73E-53
0.938296,2.066716981,3.60E-53
0.941001,2.066610394,2.74E-53
0.943713,2.066504257,2.09E-53
0.946433,2.066398566,1.59E-53
0.949161,2.066293317,1.21E-53
0.951897,2.066188507,9.26E-54
0.954641,2.06608413,7.06E-54
0.957392,2.065980184,5.39E-54
0.960152,2.065876664,4.12E-54
0.962919,2.065773567,3.15E-54
0.965695,2.065670888,2.41E-54
0.968478,2.065568624,1.84E-54
0.97127,2.065466772,1.41E-54
0.974069,2.065365326,1.08E-54
0.976877,2.065264285,8.26E-55
0.979693,2.065163643,6.33E-55
0.982517,2.065063397,4.85E-55
0.985349,2.064963544,3.72E-55
0.988189,2.064864079,2.86E-55
0.991037,2.064765,2.19E-55
0.993894,2.064666302,1.69E-55
0.996758,2.064567981,1.30E-55
0.999631,2.064470035,9.96E-56
1.00251,2.064372459,7.66E-56
1.0054,2.064275251,5.90E-56
1.0083,2.064178405,4.54E-56
1.01121,2.06408192,3.50E-56
1.01412,2.063985791,2.69E-56
1.01704,2.063890014,2.08E-56
1.01998,2.063794587,1.60E-56
1.02292,2.063699506,1.24E-56
1.02586,2.063604766,9.55E-57
1.02882,2.063510366,7.38E-57
1.03179,2.063416301,5.70E-57
1.03476,2.063322568,4.41E-57
1.03774,2.063229164,3.41E-57
1.04073,2.063136084,2.64E-57
1.04373,2.063043327,2.04E-57
1.04674,2.062950888,1.58E-57
1.04976,2.062858763,1.23E-57
1.05279,2.062766951,9.52E-58
1.05582,2.062675447,7.39E-58
1.05886,2.062584247,5.73E-58
1.06192,2.06249335,4.45E-58
1.06498,2.062402751,3.46E-58
1.06805,2.062312447,2.69E-58
1.07112,2.062222434,2.09E-58
1.07421,2.062132711,1.63E-58
1.07731,2.062043273,1.27E-58
1.08041,2.061954117,9.87E-59
1.08353,2.06186524,7.69E-59
1.08665,2.061776638,5.99E-59
1.08978,2.061688309,4.67E-59
1.09292,2.061600249,3.65E-59
1.09607,2.061512456,2.85E-59
1.09923,2.061424926,2.22E-59
1.1024,2.061337655,1.74E-59
1.10558,2.061250641,1.36E-59
1.10877,2.061163881,1.06E-59
1.11196,2.061077371,8.31E-60
1.11517,2.060991108,6.51E-60
1.11838,2.06090509,5.10E-60
1.1216,2.060819313,3.99E-60
1.12484,2.060733774,3.13E-60
1.12808,2.060648471,2.46E-60
1.13133,2.060563399,1.93E-60
1.13459,2.060478556,1.51E-60
1.13786,2.060393939,1.19E-60
1.14114,2.060309545,9.34E-61
1.14443,2.060225371,7.35E-61
1.14773,2.060141414,5.78E-61
1.15104,2.060057671,4.55E-61
1.15436,2.059974139,3.58E-61
1.15768,2.059890814,2.82E-61
1.16102,2.059807695,2.22E-61
1.16437,2.059724778,1.75E-61
1.16772,2.05964206,1.38E-61
1.17109,2.059559538,1.09E-61
1.17446,2.059477209,8.62E-62
1.17785,2.05939507,6.81E-62
1.18124,2.059313119,5.38E-62
1.18465,2.059231352,4.25E-62
1.18806,2.059149767,3.37E-62
1.19149,2.059068361,2.66E-62
1.19492,2.05898713,2.11E-62
1.19837,2.058906073,1.67E-62
1.20182,2.058825185,1.32E-62
1.20529,2.058744465,1.05E-62
1.20876,2.058663908,8.33E-63
1.21224,2.058583514,6.61E-63
1.21574,2.058503278,5.25E-63
1.21924,2.058423198,4.17E-63
1.22276,2.058343271,3.32E-63
1.22628,2.058263494,2.64E-63
1.22982,2.058183864,2.10E-63
1.23336,2.058104379,1.67E-63
